"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"1693","Presho","SD","White River","04/01/1950","1950","Break-up","43.90694444","-100.05166666","-","-","-","Bridge washed out"
"19991209080104","Vale","OR","Bully Creek","02/24/1950","1950","-","43.95833333","-117.34166666","13227000","-","-","Unknown"
"11550","Ukiah","OR","Camas Creek","02/16/1950","1950","-","45.15694444","-118.83166666","14042500","-","-","?"
"11563","Fox","OR","Fox Creek","02/25/1950","1950","-","44.61944444","-119.265","14044500","-","-","?"
"19991214084159","Hilgard","OR","Grande Ronde River","01/26/1950","1950","-","45.31666666","-118.26666666","13318500","-","-","Unknown"
"19991214092059","La Grande","OR","Grande Ronde River","02/20/1950","1950","-","45.35","-118.13333333","13319000","-","-","Unknown"
"19991209103534","Imnaha","OR","Imnaha River","02/04/1950","1950","-","45.56666666","-116.83333333","13292000","-","-","Unknown"
"19991214094318","Imbler","OR","Indian Creek","02/16/1950","1950","-","45.43333333","-117.82222222","13323600","-","-","Unknown"
"11575","McDonald Ferry","OR","John Day River","02/08/1950","1950","-","45.58777777","-120.41194444","14048000","-","-","?"
"11616","Fort Klamath","OR","Lake Creek at Diamond Lake","01/18/1950","1950","-","43.18611111","-122.16583333","14312500","-","-","?"
"19991208135020","Drewsey","OR","Malheur River","02/25/1950","1950","-","43.78333333","-118.33333333","13214000","-","-","Unknown"
"19991208141837","Beulah","OR","North Fork Malheur River","12/12/1949","1950","-","43.96666666","-118.18333333","13216500","-","-","Unknown"
"6157","Cooperstown","ND","Sheyenne River","03/28/1950","1950","-","47.43277777","-98.02027777","05057000","-","-","?"
"2282","Harvey","ND","Sheyenne River","04/17/1950","1950","-","47.70277777","-99.94861111","05055000","-","-","?"
"6106","Abercrombie","ND","Wild Rice River","04/03/1950","1950","-","46.46805555","-96.795","05053000","-","-","?"
"6088","Mantador","ND","Wild Rice River","03/29/1950","1950","-","46.1725","-97.00083333","05052000","-","-","?"
"6921","Karlsruhe","ND","Wintering River","04/06/1950","1950","-","48.17055555","-100.53944444","05120500","-","-","?"
"7756","New Boston","IL","Edwards River","01/26/1950","1950","-","41.1875","-90.98","05466500","-","-","?"
"7707","Geneseo","IL","Green River","03/05/1950","1950","-","41.48888888","-90.16527777","05447500","-","-","?"
"7777","Little York","IL","Henderson Creek","03/01/1950","1950","-","41.04305555","-90.74555555","05467500","-","-","?"
"7791","Oquawka","IL","Henderson Creek","02/09/1950","1950","-","41.00138888","-90.85305555","05469000","-","-","?"
"7934","Wilmington","IL","Kankakee River","03/03/1950","1950","-","41.34666666","-88.18638888","05527500","-","-","?"
"7627","Perryville","IL","Kishwaukee River","01/26/1950","1950","-","42.19583333","-88.99916666","05440000","-","-","?"
"1008","Cairo","IL","Mississippi River","01/01/1950","1950","-","37.00527777","-89.17638888","?","-","-","Piling damage"
"7580","Freeport","IL","Pecatonica River","01/27/1950","1950","-","42.30361111","-89.61083333","05435500","-","-","?"
"7600","Shirland","IL","Pecatonica River","01/28/1950","1950","-","42.43611111","-89.1875","05437000","-","-","?"
"7542","Savanna","IL","Plum River","01/26/1950","1950","-","42.11388888","-90.09805555","05420000","-","-","?"
"1353","Moline","IL","Rock River","02/11/1950","1950","Break-up","41.50666666","-90.515","?","-","-","?"
"7620","Fairdale","IL","South Branch Kishwaukee River","03/06/1950","1950","-","42.11083333","-88.91111111","05439500","-","-","?"
"7536","Hanover","IL","Apple River","01/25/1950","1950","-","42.25138888","-90.295","05419000","-","-","?"
"3324","Hinsdale","NH","Ashuelot River","03/30/1950","1950","-","42.78527777","-72.49833333","01161000","-","-","?"
"498","Lancaster","NH","Israel River","04/01/1950","1950","Break-up","44.48888888","-71.56972222","?","-","-","?"
"3004","Groveton","NH","Upper Ammonoosuc River","04/05/1950","1950","-","44.625","-71.48","01130000","-","-","?"
"3380","Northampton","MA","Mill River","03/09/1950","1950","-","42.31805555","-72.66527777","01171500","-","-","?"
"5447","Boonville","NY","Black River","03/11/1950","1950","-","43.51166666","-75.31361111","04252500","-","-","?"
"5667","Willsboro","NY","Boquet River","03/09/1950","1950","-","44.35833333","-73.39305555","04276500","-","-","?"
"5294","Gardenville","NY","Buffalo Creek","03/08/1950","1950","-","42.85472222","-78.76416666","04214500","-","-","?"
"177","Lancaster","NY","Cayuga Creek","03/23/1950","1950","-","42.90055555","-78.67055555","?","-","-","?"
"5313","Ebenezer","NY","Cazenovia Creek","03/08/1950","1950","-","42.82972222","-78.77694444","04215500","-","-","?"
"3859","Barryville","NY","Delaware River","03/09/1950","1950","-","41.50888888","-74.99833333","01428500","-","-","?"
"5622","Au Sable Forks","NY","East Branch Ausable River","03/28/1950","1950","-","44.43888888","-73.66805555","04275000","-","-","?"
"3813","Harvard","NY","East Branch Delaware River","03/09/1950","1950","-","42.02472222","-75.12833333","01417500","-","-","?"
"3633","West Milton","NY","Glowegee Creek","01/26/1950","1950","-","43.03055555","-73.93166666","01330000","-","-","?"
"5515","Pyrites","NY","Grass River","01/26/1950","1950","-","44.52444444","-75.18722222","04265000","-","-","?"
"5584","Perry Mills","NY","Great Chazy River","01/26/1950","1950","-","45","-73.5","04271500","-","-","?"
"3579","Gooley","NY","Hudson River","04/06/1950","1950","-","43.83194444","-74.18722222","01314000","-","-","?"
"5460","McKeever","NY","Middle Branch Moose River","03/07/1950","1950","-","43.62777777","-75.07916666","04254000","-","-","?"
"3798","Arena","NY","Mill Brook","03/08/1950","1950","-","42.10611111","-74.72638888","01414500","-","-","?"
"3792","Dunraven","NY","Platte Kill","03/08/1950","1950","-","42.13305555","-74.68722222","01414000","-","-","?"
"3712","Troy","NY","Poesten Kill","03/08/1950","1950","-","42.73333333","-73.64666666","01358500","-","-","?"
"5527","Raymondville","NY","Raquette River","03/29/1950","1950","-","44.83888888","-74.98055555","04268000","-","-","?"
"4474","Gardiner","NY","Wallkill River","03/09/1950","1950","-","41.69111111","-74.16305555","01371500","-","-","?"
"5610","Lake Placid","NY","West Branch Ausable River","04/05/1950","1950","-","44.31111111","-73.93055555","04274000","-","-","?"
"3834","Delhi","NY","West Branch Delaware River","03/09/1950","1950","-","42.27166666","-74.93055555","01422000","-","-","?"
"5555","Brasher Falls","NY","St. Regis River","03/23/1949","1949","-","44.86361111","-74.77722222","04269000","-","-","?"
"101943","Vaughn","MT","Muddy Creek","03/20/1949","1949","Unknown","47.56126667","-111.5417694","6088500","-","-","-"
"102060","Wyola","MT","Lodge Grass Creek","03/23/1949","1949","Unknown","45.12648056","-107.5998917","6291500","-","-","-"
"102059","Wibaux","MT","Beaver Creek","03/23/1949","1949","Unknown","46.9899222","-104.1837667","6336500","-","-","-"
"102136","Miles City","MT","Yellowstone River","03/26/1949","1949","Unknown","46.4207722","-105.8600333","6309000","-","-","-"
"102392","Alzada","MT","Little Missouri River","03/07/1949","1949","Unknown","45.07613889","-104.4096","6334000","-","-","-"
"102323","Forsyth","MT","Rosebud Creek","03/05/1949","1949","Unknown","46.19809167","-106.4840278","6296000","-","-","-"
"100926","Craig","MT","Dearborn River","02/17/1949","1949","Unknown","47.199025","-112.0959056","6073500","-","-","-"
"100715","Harrison","MT","Willow Creek","12/28/1948","1949","Unknown","45.7230583","-111.741025","6035000","-","-","-"
"100698","Sappington","MT","Jefferson River","12/26/1948","1949","Unknown","45.8037111","-111.752261","6034500","-","-","-"
"100690","Logan","MT","Gallatin River","12/25/1948","1949","Unknown","45.88535556","-111.438286","6052500","-","-","-"
"100521","Harrison","MT","Norwegian Creek","11/08/1948","1949","Unknown","45.67754167","-111.7199778","6035500","-","-","-"
"100832","Dillon","MT","Blacktail Deer Creek","02/11/1949","1949","Unknown","45.04606389","-112.5496556","6017500","-","-","-"
"101047","Augusta","MT","Smith Creek","02/23/1949","1949","Unknown","47.43980556","-112.5207167","6084000","-","-","-"
"101352","Crow Agency","MT","Little Bighorn River","03/01/1949","1949","Unknown","45.5673944","-107.4533944","6293500","-","-","-"
"100124","Bozeman","MT","East Gallatin River","01/17/1949","1949","Unknown","45.7005361","-111.0292667","6048000","-","-","-"
"100288","Laurin","MT","Ruby River","01/29/1949","1949","Unknown","45.35250556","-112.1224639","6021500","-","-","-"
"100065","Fort Benton","MT","Missouri River","01/13/1949","1949","Unknown","47.8169111","-110.6661417","6090800","-","-","-"
"20120928093403","Randolph","IA","West Nishnabotna River","03/05/1949","1949","Unknown","40.87305555","-95.58","06808500","-","unknown","-"
"20090209111848","Karlsruhe","ND","Wintering River","04/07/1949","1949","Unknown","48.13833333","-100.53944444","05120500","-","unknown","-"
"20090309113029","Wyoming-South Dakota State Line","WY","Belle Fourche River","03/22/1949","1949","Unknown","44.74972222","-104.04694444","06428500","0","unknown","-"
"20090306095216","Wyoming-South Dakota State Line","SD","Belle Fourche River","03/22/1949","1949","Unknown","44.74972222","-104.04694444","06428500","0","unknown","-"
"4834","Gillett","WI","Oconto River","12/08/1948","1949","-","44.86472222","-88.31333333","04071000","-","-","Unknown"
"4881","Waupaca","WI","Waupaca River","12/09/1948","1949","-","44.33055555","-88.99888888","04081000","-","-","?"
"19991202084427","Neillsville","WI","Black River","03/22/1949","1949","-","44.55944444","-90.61083333","05381000","-","-","?"
"19991202081853","Fond du Lac","WI","East Branch Fond du Lac River","03/06/1949","1949","-","43.75416666","-88.45277777","04083500","-","-","Unknown"
"19991202090619","La Farge","WI","Kickapoo River","03/05/1949","1949","-","43.575","-90.64305555","05408000","-","-","Unknown"
"7559","Martintown","WI","Pecatonica River","03/08/1949","1949","-","42.50944444","-89.79583333","05434500","-","-","Unknown"
"7597","Brodhead","WI","Sugar River","02/26/1949","1949","-","42.61166666","-89.39305555","05436500","-","-","?"
"4890","Fond du Lac","WI","West Branch Fond du Lac River","03/14/1949","1949","-","43.7625","-88.49833333","04083000","-","-","?"
"7508","Muscoda","WI","Wisconsin River","03/06/1949","1949","-","43.19833333","-90.44361111","05407000","-","-","?"
"9726","Moorcroft","WY","Belle Fourche River","03/06/1949","1949","-","44.29555555","-104.98027777","06426500","-","-","?"
"8949","Kane","WY","Bighorn River","03/18/1949","1949","-","44.75861111","-108.16805555","06279500","-","-","?"
"11347","Lyman","WY","Blacks Fork River","03/16/1949","1949","-","41.45222222","-110.16722222","09222000","-","-","?"
"8935","Basin","WY","Greybull River","03/05/1949","1949","-","44.40666666","-108.18638888","06277500","-","-","?"
"10313","Hanna","WY","Medicine Bow River","03/04/1949","1949","-","42.00972222","-106.50111111","06635000","-","-","?"
"9062","Arvada","WY","Powder River","02/28/1949","1949","-","44.65","-106.12861111","06317000","-","-","?"
"8963","Byron","WY","Shoshone River","01/29/1949","1949","-","44.78333333","-108.51944444","06285000","-","-","?"
"10275","Lakefield","MN","Jackson County ditch 11","11/21/1948","1949","-","43.61944444","-95.27666666","06603500","-","-","?"
"6987","Big Falls","MN","Big Fork River","04/14/1949","1949","-","48.19583333","-93.81361111","05132000","-","-","?"
"6240","Dilworth","MN","Buffalo River","04/08/1949","1949","-","46.96111111","-96.66555555","05062000","-","-","?"
"7288","Milan","MN","Chippewa River","04/02/1949","1949","-","45.11083333","-95.79583333","05304500","-","-","?"
"7001","Warroad","MN","East Branch Warroad River","04/14/1949","1949","-","48.85833333","-95.31388888","05140500","-","-","?"
"10269","Lakefield","MN","Little Sioux River","03/07/1949","1949","-","43.61944444","-95.27694444","06603000","-","-","?"
"7111","Spicer","MN","Middle Fork Crow River","03/10/1949","1949","-","45.2625","-94.81333333","05278000","-","-","?"
"7312","Montevideo","MN","Minnesota River","03/09/1949","1949","-","44.93333333","-95.74444444","05311000","-","-","?"
"7213","Odessa","MN","Minnesota River","03/05/1949","1949","-","45.25611111","-96.33388888","05292500","-","-","?"
"7148","Anoka","MN","Mississippi River","03/31/1949","1949","-","45.12666666","-93.29555555","05288500","-","-","?"
"7093","Elk River","MN","Mississippi River","03/30/1949","1949","-","45.3025","-93.55972222","05275500","-","-","?"
"6629","Lancaster","MN","North Branch Two Rivers","04/08/1949","1949","-","48.88916666","-96.66666666","05096000","-","-","?"
"7105","Regal","MN","North Fork Crow River","03/28/1949","1949","-","45.37916666","-94.79555555","05276000","-","-","?"
"6010","Fergus Falls","MN","Pelican River","04/01/1949","1949","-","46.33611111","-96.12833333","05040500","-","-","?"
"4746","Middle Falls","MN","Pigeon River","04/11/1949","1949","-","48.01222222","-89.61083333","04010500","-","-","?"
"6794","Pine Creek","MN","Pine Creek","04/10/1949","1949","-","48.99305555","-95.93055555","05107000","-","-","?"
"7251","Appleton","MN","Pomme de Terre River","03/07/1949","1949","-","45.20277777","-96.02","05294000","-","-","?"
"11232","Crosby","MN","Rabbit River","04/07/1949","1949","-","46.48222222","-93.9575","09020101","-","-","?"
"6380","Goodridge","MN","Red Lake River","04/09/1949","1949","-","48.04277777","-95.81361111","05075000","-","-","?"
"7466","Houston","MN","Root River","03/05/1949","1949","-","43.76861111","-91.57805555","05385000","-","-","?"
"6334","Beltrami","MN","Sand Hill River","04/07/1949","1949","-","47.53611111","-96.53888888","05068500","-","-","?"
"7068","St. Cloud","MN","Sauk River","03/30/1949","1949","-","45.55972222","-94.24444444","05270500","-","-","?"
"6276","Borup","MN","South Branch Wild Rice River","04/07/1949","1949","-","47.19444444","-96.57888888","05063500","-","-","?"
"7440","Altura","MN","South Fork Whitewater River","03/04/1949","1949","-","44.06944444","-91.98055555","05376500","-","-","?"
"7443","Beaver","MN","Whitewater River","03/04/1949","1949","-","44.15777777","-92.00027777","05377500","-","-","?"
"6277","Hendrum","MN","Wild Rice River","04/07/1949","1949","-","47.26805555","-96.79583333","05064000","-","-","?"
"7223","Odessa","MN","Yellow Bank River","03/06/1949","1949","-","45.22638888","-96.35305555","05293000","-","-","?"
"9310","Hazen","ND","Knife River","04/03/1949","1949","-","47.28527777","-101.62833333","06340500","-","-","?"
"9230","Marmarth","ND","Little Beaver Creek","03/23/1949","1949","-","46.27472222","-103.98027777","06335000","-","-","?"
"9245","Medora","ND","Little Missouri River","03/21/1949","1949","-","46.91944444","-103.52055555","06336000","-","-","?"
"9262","Watford City","ND","Little Missouri River","03/09/1949","1949","-","47.59027777","-103.26388888","06337000","-","-","?"
"9200","Williston","ND","Little Muddy Creek","03/28/1949","1949","-","48.19444444","-103.59861111","06331500","-","-","?"
"6840","Crosby","ND","Long Creek","04/01/1949","1949","-","48.975","-103.27666666","05113500","-","-","?"
"6198","Mapleton","ND","Maple River","04/03/1949","1949","-","46.86111111","-97.11","05060000","-","-","?"
"9360","Bismarck","ND","Missouri River","04/03/1949","1949","-","46.81416666","-100.83166666","06342500","-","-","?"
"9273","Elbowoods","ND","Missouri River","04/03/1949","1949","-","47.56666666","-102.20555555","06337500","-","-","?"
"9183","Williston","ND","Missouri River","03/26/1949","1949","-","48.11111111","-103.725","06330000","-","-","?"
"9558","Haley","ND","North Fork Grand River","03/24/1949","1949","-","45.96083333","-103.12833333","06355000","-","-","?"
"6593","Grafton","ND","Park River","04/09/1949","1949","-","48.42333333","-97.41194444","05090000","-","-","?"
"6208","Amenia","ND","Rush River","03/29/1949","1949","-","47.01666666","-97.20694444","05060500","-","-","?"
